id,country,shipment_mode,scheduled_delivery_date,delivered_to_client_date,product_group,sub_classification,unit_of_measure_per_pack,line_item_quantity,line_item_value,pack_price,unit_price,weight_kilograms,freight_cost_usd,dosage
1797,Vietnam,Air,3-Oct-08,3-Oct-08,ARV,Pediatric,60,400,2800.0,7.0,0.12,81,3013.09,25mg
1798,Vietnam,Air,19-Aug-08,19-Aug-08,ARV,Adult,60,10780,15631.0,1.45,0.02,502,7575.6,30mg
1801,South Africa,Truck,20-Aug-08,8-May-08,ARV,Adult,180,670,24783.3,36.99,0.21,Weight Captured Separately,Freight Included in Commodity Cost,133.3/33.3mg
1802,South Africa,Truck,20-Aug-08,21-May-08,ARV,Adult,60,2000,11060.0,5.53,0.09,Weight Captured Separately,Freight Included in Commodity Cost,150mg
1803,South Africa,Truck,20-Aug-08,14-May-08,ARV,Adult,60,1000,16630.0,16.63,0.28,Weight Captured Separately,Freight Included in Commodity Cost,300mg
1804,South Africa,Truck,20-Aug-08,8-May-08,ARV,Pediatric,240,30,435.9,14.53,0.06,Weight Captured Separately,Freight Included in Commodity Cost,10mg/ml
1820,Haiti,Air,27-Oct-08,27-Oct-08,HRDT,HIV test,100,1123,78610.0,70.0,0.7,257,2851.72,
1888,Rwanda,Air,23-Jul-08,22-Jul-08,ARV,Adult,60,47879,569281.31,11.89,0.2,5311,30408.04,150/300/200mg
1889,Rwanda,Air,23-Jul-08,23-Jul-08,ARV,Adult,60,61021,725539.69,11.89,0.2,6768,38120.96,150/300/200mg
1905,Vietnam,Air,19-Sep-08,19-Sep-08,ARV,Adult,60,4300,37023.0,8.61,0.14,See ASN-2274 (ID#:610),See ASN-2274 (ID#:610),150/300mg
1919,Vietnam,Air,3-Oct-08,3-Oct-08,ARV,Adult,60,18030,26143.5,1.45,0.02,1114,5822.44,30mg
1926,South Africa,Truck,10-Jul-08,14-Jul-08,ARV,Adult,60,50,663.5,13.27,0.22,Weight Captured Separately,Freight Included in Commodity Cost,300mg
1927,South Africa,Truck,10-Jul-08,8-Jul-08,ARV,Pediatric,30,250,715.0,2.86,0.1,Weight Captured Separately,Freight Included in Commodity Cost,50mg
1928,South Africa,Truck,10-Jul-08,8-Jul-08,ARV,Adult,30,60,1096.2,18.27,0.61,Weight Captured Separately,Freight Included in Commodity Cost,250mg
1929,South Africa,Truck,10-Jul-08,8-Jul-08,ARV,Pediatric,200,12,150.48,12.54,0.06,Weight Captured Separately,Freight Included in Commodity Cost,2g
1939,Zambia,Air,22-Sep-08,22-Sep-08,HRDT,HIV test - Ancillary,100,3000,30.0,0.01,0.0,889,7303.52,
1940,Guyana,Air,29-Oct-08,29-Oct-08,HRDT,HIV test,100,213,15333.87,71.99,0.72,49,1047.39,
1941,Nigeria,Air,15-Oct-08,15-Oct-08,HRDT,HIV test - Ancillary,100,6502,65.02,0.01,0.0,1927,24870.05,
1942,Nigeria,Air,12-Sep-08,12-Sep-08,HRDT,HIV test,100,6875,549931.25,79.99,0.8,1566,19992.75,
1954,Vietnam,Air,2-Dec-08,2-Dec-08,ARV,Adult,120,434,35674.8,82.2,0.68,113,2709.98,200/50mg
1955,Vietnam,Air,24-Nov-08,24-Nov-08,ARV,Adult,60,1100,12540.0,11.4,0.19,159,2568.6,150/300/200mg
1956,Vietnam,Air,25-Nov-08,25-Nov-08,ARV,Adult,30,8400,85596.0,10.19,0.34,613,3247.73,600mg
1957,Vietnam,Air,3-Dec-08,3-Dec-08,ARV,Adult,60,3648,26448.0,7.25,0.12,323,2335.19,150/200/30mg
1971,Guyana,Air,15-Dec-08,15-Dec-08,MRDT,Malaria,25,108,4050.0,37.5,1.5,34,648.27,
1972,Ethiopia,Air,3-Nov-08,13-Oct-08,HRDT,HIV test,20,5958,160866.0,27.0,1.35,2147,11066.17,
1973,Ethiopia,Air,3-Nov-08,3-Nov-08,HRDT,HIV test,20,3982,107514.0,27.0,1.35,1445,7303.25,
2008,Ethiopia,Air,7-Oct-08,7-Oct-08,HRDT,HIV test,1,6998,160954.0,23.0,23.0,5057,44347.71,
2014,South Africa,Truck,25-Aug-08,14-Aug-08,ARV,Adult,30,300,7080.0,23.6,0.79,Weight Captured Separately,Freight Included in Commodity Cost,300mg
2015,South Africa,Truck,25-Aug-08,14-Aug-08,ARV,Pediatric,240,40,557.6,13.94,0.06,Weight Captured Separately,Freight Included in Commodity Cost,10mg/ml
2146,Ethiopia,Air,26-Jan-09,20-Jan-09,HRDT,HIV test,1,3470,79810.0,23.0,23.0,2509,19882.25,
2147,Ethiopia,Air,3-Dec-08,3-Dec-08,HRDT,HIV test,1,3510,80730.0,23.0,23.0,2535,22433.91,
2148,Zimbabwe,Air,3-Feb-09,3-Feb-09,HRDT,HIV test,1,5000,12706.65,2.54,2.54,Weight Captured Separately,Freight Included in Commodity Cost,
2153,Vietnam,Air,27-Nov-08,27-Nov-08,ARV,Adult,60,6000,17400.0,2.9,0.05,581,2653.27,200mg
2156,South Africa,Truck,17-May-09,9-Oct-08,ARV,Adult,30,1300,20410.0,15.7,0.52,Weight Captured Separately,Freight Included in Commodity Cost,600mg
2157,South Africa,Truck,17-May-09,9-Oct-08,ARV,Pediatric,200,120,733.2,6.11,0.03,Weight Captured Separately,Freight Included in Commodity Cost,10mg/ml
2158,South Africa,Truck,17-May-09,9-Oct-08,ARV,Adult,270,6,424.08,70.68,0.26,Weight Captured Separately,Freight Included in Commodity Cost,200mg
2159,South Africa,Truck,17-May-09,9-Oct-08,ARV,Pediatric,240,40,540.4,13.51,0.06,Weight Captured Separately,Freight Included in Commodity Cost,10mg/ml
2171,Nigeria,Air,8-Apr-09,8-Apr-09,HRDT,HIV test,100,5751,460080.0,80.0,0.8,1723,22451.67,
2173,Namibia,Air,27-Jan-09,27-Jan-09,HRDT,HIV test,25,3,225.0,75.0,3.0,3,963.34,
2257,Guyana,Air,25-Feb-09,27-Jan-09,HRDT,HIV test,20,100,2700.0,27.0,1.35,28,692.38,
2295,Namibia,Air,2-Mar-09,2-Mar-09,HRDT,HIV test,20,68,2176.0,32.0,1.6,22,1003.52,
2297,Vietnam,Air,7-Apr-09,7-Apr-09,ARV,Adult,60,9000,21600.0,2.4,0.04,2228,9809.7,150mg
2298,Vietnam,Air,10-Apr-09,10-Apr-09,ARV,Adult,60,700,7805.0,11.15,0.19,See ASN-3562 (ID#:960),See ASN-3562 (ID#:960),150/300/200mg
2305,Nigeria,Air,8-Apr-09,8-Apr-09,ARV,Adult,30,25000,1260000.0,50.4,1.68,2067,7933.38,600/200/300mg
2328,Haiti,Air,16-Mar-09,16-Mar-09,HRDT,HIV test,100,1680,117600.0,70.0,0.7,382,3241.06,
2399,Haiti,Air,2-Apr-09,2-Apr-09,ARV,Pediatric,100,2100,10500.0,5.0,0.05,187,1903.54,100mg
2417,Mozambique,Air,26-May-09,26-May-09,HRDT,HIV test,100,9000,648000.0,72.0,0.72,2655,25052.69,
2429,South Africa,Air,17-Mar-09,28-Nov-08,ARV,Pediatric,90,176,3359.84,19.09,0.21,Weight Captured Separately,Freight Included in Commodity Cost,200mg
2430,South Africa,Air,24-Mar-09,1-Dec-08,ARV,Adult,60,5017,24583.3,4.9,0.08,Weight Captured Separately,Freight Included in Commodity Cost,200mg
2431,South Africa,Air,31-Mar-09,2-Dec-08,ARV,Pediatric,240,929,3390.85,3.65,0.02,Weight Captured Separately,Freight Included in Commodity Cost,10mg/ml
2432,South Africa,Air,23-Jun-09,29-Jan-09,ARV,Adult,60,6700,36582.0,5.46,0.09,Weight Captured Separately,Freight Included in Commodity Cost,150mg
2436,South Africa,Air,12-May-09,30-Dec-08,ARV,Adult,60,1350,19062.0,14.12,0.24,Weight Captured Separately,Freight Included in Commodity Cost,300mg
2437,South Africa,Air,26-May-09,22-Jan-09,ARV,Adult,30,1120,16307.2,14.56,0.49,Weight Captured Separately,Freight Included in Commodity Cost,600mg
2438,South Africa,Air,31-Mar-09,21-Nov-08,ARV,Adult,60,100,371.0,3.71,0.06,Weight Captured Separately,Freight Included in Commodity Cost,20mg
2439,South Africa,Air,30-Mar-09,21-Jan-09,ARV,Adult,60,1000,2920.0,2.92,0.05,Weight Captured Separately,Freight Included in Commodity Cost,30mg
2440,South Africa,Air,30-Mar-09,21-Jan-09,ARV,Adult,60,260,4035.2,15.52,0.26,Weight Captured Separately,Freight Included in Commodity Cost,200mg
2441,Uganda,Air,4-May-09,4-May-09,ARV,Adult,30,60,1100.4,18.34,0.61,3000,428.91,250mg
2447,South Africa,Truck,17-Apr-09,17-Apr-09,ARV,Pediatric,90,5000,160900.0,32.18,0.36,Weight Captured Separately,Freight Included in Commodity Cost,200mg
2450,South Africa,Air,25-Jun-09,20-Apr-09,ARV,Pediatric,5,166,2265.9,13.65,2.73,Weight Captured Separately,Freight Included in Commodity Cost,10mg/ml
2451,South Africa,Air,25-Jun-09,20-Apr-09,ARV,Pediatric,60,1500,15150.0,10.1,0.17,Weight Captured Separately,Freight Included in Commodity Cost,50mg
2463,Rwanda,Air,20-Apr-09,20-Apr-09,ARV,Adult,60,7840,71344.0,9.1,0.15,719,853.88,150/300mg
2474,South Africa,Air,31-Jul-09,20-Apr-09,ARV,Pediatric,300,40,1440.0,36.0,0.12,Weight Captured Separately,Freight Included in Commodity Cost,80/20mg/ml
2475,South Africa,Truck,31-Jul-09,4-May-09,ARV,Pediatric,90,6,43.2,7.2,0.08,Weight Captured Separately,Freight Included in Commodity Cost,80mg/ml
2476,South Africa,Truck,31-Jul-09,8-Jun-09,ARV,Pediatric,90,6,43.2,7.2,0.08,Weight Captured Separately,Freight Included in Commodity Cost,80mg/ml
2477,Guyana,Air,5-Jun-09,5-Jun-09,HRDT,HIV test,100,425,38250.0,90.0,0.9,130,1859.79,
2478,Guyana,Air,1-Jul-09,1-Jul-09,HRDT,HIV test,100,276,24840.0,90.0,0.9,87,1205.7,
2481,South Africa,Truck,15-May-09,23-Apr-09,ARV,Adult,60,76,300.2,3.95,0.07,See ASN-4332 (ID#:1115),See ASN-4332 (ID#:1115),20mg
2499,Nigeria,Air,20-May-09,20-May-09,ARV,Adult,120,73,3000.3,41.1,0.34,69,1332.43,200/50mg
2502,Kenya,Air,18-Jun-09,18-Jun-09,HRDT,HIV test,20,5,160.0,32.0,1.6,2,12561.4,
2503,Kenya,Air,18-Jun-09,18-Jun-09,HRDT,HIV test,20,4995,159840.0,32.0,1.6,4995,275,
2506,Nigeria,Air,14-Jul-09,14-Jul-09,ARV,Adult,120,2040,83844.0,41.1,0.34,309,3777.93,200/50mg
2536,Rwanda,Air,20-Jul-09,20-Jul-09,ARV,Adult,60,26932,317528.28,11.79,0.2,3393,30661.5,150/300/200mg
2539,Côte d'Ivoire,Air,10-Jun-09,15-Jul-09,HRDT,HIV test,40,1000,110000.0,110.0,2.75,1073,8114.11,
2558,Namibia,Air,15-Jun-09,15-Jun-09,HRDT,HIV test,100,800,56000.0,70.0,0.7,195,2008.54,
2559,Vietnam,Air,8-Jun-09,8-Jun-09,ARV,Adult,30,150,1950.0,13.0,0.43,30,4111.71,250mg
2562,Côte d'Ivoire,Air,9-Jun-09,9-Jun-09,HRDT,HIV test,40,140,15400.0,110.0,2.75,158,4318.21,
2571,Namibia,Air,18-Aug-09,18-Aug-09,ARV,Pediatric,60,2000,3800.0,1.9,0.03,251,1484.75,30/6mg
2588,Vietnam,Air,19-Aug-09,19-Aug-09,ARV,Pediatric,60,120,840.0,7.0,0.12,Weight Captured Separately,Freight Included in Commodity Cost,25mg
2601,South Africa,Truck,12-Oct-09,3-Aug-09,ARV,Adult,30,20,438.0,21.9,0.73,Weight Captured Separately,Freight Included in Commodity Cost,400mg
2602,South Africa,Truck,21-Jul-09,21-Jul-09,ARV,Adult,60,320,1475.2,4.61,0.08,Weight Captured Separately,Freight Included in Commodity Cost,20mg
2603,Zambia,Air,11-Nov-09,29-Oct-09,HRDT,HIV test,100,2000,144000.0,72.0,0.72,590,5962.58,
2632,Guyana,Air,7-Aug-09,7-Aug-09,ARV,Adult,120,2733,224625.27,82.19,0.68,589,314,200/50mg
2647,Côte d'Ivoire,Air,6-Sep-06,6-Sep-06,HRDT,HIV test,40,100,7535.0,75.35,1.88,107,1845.74,
2654,Haiti,Air,9-Oct-06,9-Oct-06,HRDT,HIV test,100,45,7875.0,175.0,1.75,29,854.34,
2655,Vietnam,Air,1-Sep-06,1-Sep-06,ARV,Adult,30,1000,17000.0,17.0,0.57,61,7682.69,300mg
2656,Vietnam,Air,11-Aug-06,11-Aug-06,ARV,Adult,60,35000,152250.0,4.35,0.07,See ASN-55 (ID#:16),See ASN-55 (ID#:16),200mg
2657,Vietnam,Air,11-Aug-06,11-Aug-06,ARV,Adult,60,20000,338000.0,16.9,0.28,See ASN-55 (ID#:16),See ASN-55 (ID#:16),150/300mg
2661,Nigeria,Air,28-Sep-06,28-Sep-06,ARV,Pediatric,240,416,1809.6,4.35,0.02,See ASN-57 (ID#:23),See ASN-57 (ID#:23),10mg/ml
2662,Nigeria,Air,28-Sep-06,28-Sep-06,ARV,Adult,60,486,2041.2,4.2,0.07,See ASN-57 (ID#:23),See ASN-57 (ID#:23),150mg
2680,Zambia,Air,29-Jan-07,29-Jan-07,ARV,Pediatric,240,906,19071.3,21.05,0.09,316,3850.8,20mg/ml
2681,Zambia,Air,13-Nov-06,13-Nov-06,ARV,Adult,60,38780,432009.2,11.14,0.19,3217,14364.29,150/300mg
2683,Nigeria,Air,7-Dec-06,7-Dec-06,ARV,Adult,60,4632,16906.8,3.65,0.06,See ASN-93 (ID#:1281),See ASN-93 (ID#:1281),200mg
2684,Nigeria,Air,7-Dec-06,7-Dec-06,ARV,Adult,60,166,356.9,2.15,0.04,See ASN-93 (ID#:1281),See ASN-93 (ID#:1281),40mg
2685,Zambia,Air,20-Dec-06,20-Dec-06,ARV,Adult,30,60784,1018132.0,16.75,0.56,11179,49824.57,600mg
2686,Vietnam,Air,14-Mar-07,14-Mar-07,ARV,Pediatric,240,1000,5050.0,5.05,0.02,3822,25124.12,10mg/ml
2687,Vietnam,Air,14-Mar-07,14-Mar-07,ARV,Pediatric,240,1000,2440.0,2.44,0.01,See ASN-272 (ID#:1282),See ASN-272 (ID#:1282),10mg/ml
2705,Haiti,Air,7-Feb-07,7-Feb-07,HRDT,HIV test,100,25,10000.0,400.0,4.0,60,1498.02,
2708,Vietnam,Air,9-Jul-07,9-Jul-07,ARV,Adult,60,25000,187500.0,7.5,0.12,2336,21150.56,150/200/30mg
2721,Zambia,Air,6-Jun-07,6-Jun-07,ARV,Pediatric,60,5408,68952.0,12.75,0.21,1072,Freight Included in Commodity Cost,100mg
2733,Côte d'Ivoire,Air,28-Jun-07,28-Jun-07,HRDT,HIV test,100,50,20000.0,400.0,4.0,120,3004.62,
2740,Nigeria,Air,10-Jul-07,10-Jul-07,HRDT,HIV test,20,10000,270000.0,27.0,1.35,3045,28118.58,
2741,Nigeria,Air,10-Jul-07,3-Aug-07,HRDT,HIV test,20,11500,310500.0,27.0,1.35,3276,43664.71,
2756,Nigeria,Air,4-Jul-07,4-Jul-07,HRDT,HIV test,20,8000,216000.0,27.0,1.35,2603,22838.29,
2765,Vietnam,Air,2-Oct-07,2-Oct-07,ARV,Adult,30,22500,277425.0,12.33,0.41,2895,18045.24,600mg
2766,Vietnam,Air,2-Oct-07,2-Oct-07,ARV,Pediatric,240,500,950.0,1.9,0.01,See ASN-744 (ID#:1356),See ASN-744 (ID#:1356),10mg/ml
2767,Vietnam,Air,8-Nov-07,8-Nov-07,ARV,Pediatric,60,800,5600.0,7.0,0.12,161,2514.05,25mg
2785,Vietnam,Air,10-Sep-07,10-Sep-07,ARV,Pediatric,300,200,16440.0,82.2,0.27,340,2326.1,80/20mg/ml
2794,Tanzania,Air,19-Dec-07,19-Dec-07,HRDT,HIV test,25,10000,200000.0,20.0,0.8,3336,27791.62,
2795,Tanzania,Air,22-Jan-08,22-Jan-08,HRDT,HIV test,25,5000,100000.0,20.0,0.8,1456,14505.37,
2796,Namibia,Air,29-Aug-07,29-Aug-07,HRDT,HIV test,25,150,11250.0,75.0,3.0,Weight Captured Separately,Invoiced Separately,
2808,Ethiopia,Air,20-Nov-07,24-Dec-07,ARV,Adult,60,35065,54350.75,1.55,0.03,2318,6755.81,30mg
2823,Guyana,Air,3-Dec-07,3-Dec-07,HRDT,HIV test,20,2220,71040.0,32.0,1.6,732,6524.19,
2892,Uganda,Air,31-Mar-08,31-Mar-08,ARV,Adult,30,140,3313.8,23.67,0.79,6,Freight Included in Commodity Cost,400mg
2921,South Africa,,29-Jan-08,29-Jan-08,ARV,Pediatric,240,500,3630.0,7.26,0.03,Weight Captured Separately,Freight Included in Commodity Cost,10mg/ml
2922,South Africa,,29-Jan-08,29-Jan-08,ARV,Adult,30,20,535.2,26.76,0.89,Weight Captured Separately,Freight Included in Commodity Cost,300mg
2923,South Africa,,29-Jan-08,29-Jan-08,ARV,Adult,30,10,443.0,44.3,1.48,Weight Captured Separately,Freight Included in Commodity Cost,300/200mg
2927,Rwanda,Air,10-Jan-08,10-Jan-08,HRDT,HIV test,20,4500,144000.0,32.0,1.6,2300,38425.29,
2960,Haiti,Air,22-Aug-08,22-Aug-08,HRDT,HIV test,100,2,278.0,139.0,1.39,Weight Captured Separately,Invoiced Separately,
2965,Haiti,Air,27-Feb-08,18-Feb-08,HRDT,HIV test,100,4,556.0,139.0,1.39,Weight Captured Separately,Invoiced Separately,
2993,South Africa,,21-Jan-08,4-Jan-08,ARV,Pediatric,30,200,696.0,3.48,0.12,Weight Captured Separately,Freight Included in Commodity Cost,50mg
2994,South Africa,,21-Jan-08,4-Jan-08,ARV,Adult,30,1200,23808.0,19.84,0.66,Weight Captured Separately,Freight Included in Commodity Cost,600mg
2995,South Africa,,21-Jan-08,4-Jan-08,ARV,Adult,30,30,1271.1,42.37,1.41,Weight Captured Separately,Freight Included in Commodity Cost,300/200mg
2996,South Africa,,21-Jan-08,4-Jan-08,ARV,Adult,84,3,32.31,10.77,0.13,Weight Captured Separately,Freight Included in Commodity Cost,100mg
3007,Côte d'Ivoire,Air,8-Apr-08,8-Apr-08,ARV,Pediatric,60,546,3822.0,7.0,0.12,108,Freight Included in Commodity Cost,25mg
3008,Nigeria,Air,19-Sep-08,19-Sep-08,HRDT,HIV test,20,9048,244296.0,27.0,1.35,2985,20635.3,
3009,Nigeria,Air,12-Mar-08,10-Mar-08,HRDT,HIV test,100,3000,239970.0,79.99,0.8,861,12770.05,
3010,Nigeria,Air,12-Mar-08,12-Mar-08,HRDT,HIV test,100,3199,255888.01,79.99,0.8,550,8213.59,
3026,South Africa,Truck,5-Feb-08,21-Jan-08,ARV,Adult,30,400,8416.0,21.04,0.7,Weight Captured Separately,Freight Included in Commodity Cost,250mg
3037,Ethiopia,Air,27-Feb-08,27-Feb-08,HRDT,HIV test,100,805,62967.1,78.22,0.78,Weight Captured Separately,Freight Included in Commodity Cost,
3039,Mozambique,Air,13-Jun-08,13-Jun-08,HRDT,HIV test - Ancillary,100,4200,42.0,0.01,0.0,Weight Captured Separately,Invoiced Separately,
3040,Zambia,Air,22-Apr-08,5-May-08,HRDT,HIV test,100,2000,143980.0,71.99,0.72,455,4113.16,
3049,Côte d'Ivoire,Air,8-Apr-08,8-Apr-08,HRDT,HIV test,100,70,5039.3,71.99,0.72,16,515.48,
3050,Côte d'Ivoire,Air,25-Apr-08,25-Apr-08,HRDT,HIV test,100,1116,78120.0,70.0,0.7,255,5303.05,
3055,Uganda,Air,22-May-08,22-May-08,HRDT,HIV test,100,850,61191.5,71.99,0.72,194,2642.45,
3080,South Africa,Truck,24-Apr-08,29-Feb-08,ARV,Pediatric,90,20,563.0,28.15,0.31,Weight Captured Separately,Freight Included in Commodity Cost,200mg
3081,South Africa,Truck,24-Apr-08,24-Apr-08,ARV,Adult,30,2500,37500.0,15.0,0.5,Weight Captured Separately,Freight Included in Commodity Cost,600mg
3094,Vietnam,Air,7-Jul-08,7-Jul-08,ARV,Adult,60,520,13000.0,25.0,0.42,137,5260.46,300mg
3096,Vietnam,Air,17-Jun-08,17-Jun-08,ARV,Adult,60,2576,3889.76,1.51,0.03,121,2789.74,30mg
3097,Vietnam,Air,20-Jun-08,20-Jun-08,ARV,Adult,60,2464,3720.64,1.51,0.03,114,2879.96,30mg
3152,Botswana,Air,31-Jul-08,31-Jul-08,HRDT,HIV test,100,100,7199.0,71.99,0.72,25,641.04,
3153,Botswana,Air,31-Jul-08,7-Jul-08,HRDT,HIV test - Ancillary,100,100,1.0,0.01,0.0,Weight Captured Separately,Invoiced Separately,
3154,Botswana,Air,20-Jan-09,3-Sep-08,HRDT,HIV test,100,100,7199.0,71.99,0.72,25,1038.39,
3159,Ethiopia,Air,1-Jul-08,1-Jul-08,HRDT,HIV test,20,81,3798.09,46.89,2.34,Weight Captured Separately,Freight Included in Commodity Cost,
3191,South Africa,Truck,20-Aug-08,14-May-08,ARV,Adult,84,4,38.88,9.72,0.12,Weight Captured Separately,Freight Included in Commodity Cost,100mg
3192,South Africa,Truck,20-Aug-08,8-May-08,ARV,Adult,60,150,3166.5,21.11,0.35,Weight Captured Separately,Freight Included in Commodity Cost,200mg
3193,South Africa,Truck,20-Aug-08,8-May-08,ARV,Adult,60,1350,6979.5,5.17,0.09,Weight Captured Separately,Freight Included in Commodity Cost,30mg
3202,Haiti,Air,17-Nov-08,17-Nov-08,HRDT,HIV test,100,1123,78610.0,70.0,0.7,257,2873.56,
3245,Zambia,Air,26-Sep-08,26-Sep-08,HRDT,HIV test,20,9000,288000.0,32.0,1.6,3000,34902.96,
3261,Vietnam,Air,20-Sep-08,20-Sep-08,ARV,Adult,30,2016,24917.76,12.36,0.41,120,5921.97,300mg
3282,South Africa,Truck,10-Jul-08,8-Jul-08,ARV,Adult,30,1000,16190.0,16.19,0.54,Weight Captured Separately,Freight Included in Commodity Cost,600mg
3292,Nigeria,Air,7-Nov-08,21-Oct-08,HRDT,HIV test,20,12315,332505.0,27.0,1.35,3508,29954.15,
3294,Uganda,Air,9-Sep-08,9-Sep-08,ARV,Adult,30,50,1183.5,23.67,0.79,2,330,400mg
3302,Vietnam,Air,29-Nov-08,29-Nov-08,ARV,Adult,60,1440,10440.0,7.25,0.12,128,2147.61,150/200/30mg
3313,Zambia,Air,20-Oct-08,20-Oct-08,HRDT,HIV test - Ancillary,100,4500,45.0,0.01,0.0,See ASN-2641 (ID#:670),See ASN-2641 (ID#:670),
3354,Ethiopia,Air,17-Nov-08,17-Nov-08,HRDT,HIV test,1,6998,160954.0,23.0,23.0,4913,46117.09,
3357,South Africa,Truck,25-Aug-08,18-Aug-08,ARV,Pediatric,200,60,360.6,6.01,0.03,Weight Captured Separately,Freight Included in Commodity Cost,10mg/ml
3358,South Africa,Truck,25-Aug-08,14-Aug-08,ARV,Adult,60,130,644.8,4.96,0.08,Weight Captured Separately,Freight Included in Commodity Cost,40mg
3359,South Africa,Truck,25-Aug-08,18-Aug-08,ARV,Adult,60,40,1337.2,33.43,0.56,Weight Captured Separately,Freight Included in Commodity Cost,300mg
3360,Namibia,Air,25-Sep-08,25-Sep-08,HRDT,HIV test,25,1,75.0,75.0,3.0,Weight Captured Separately,Invoiced Separately,
3375,Côte d'Ivoire,Air,23-Jan-09,23-Jan-09,ACT,ACT,12,50000,19500.0,0.39,0.03,See ASN-2921 (ID#:719),See ASN-2921 (ID#:719),50+153mg
3378,Mozambique,Air,17-Feb-09,17-Feb-09,HRDT,HIV test,100,1000,80000.0,80.0,0.8,337,3499.18,
3386,Mozambique,Air,3-Oct-08,3-Oct-08,HRDT,HIV test,100,1000,71990.0,71.99,0.72,296,2648.82,
3419,Côte d'Ivoire,Air,12-Dec-08,12-Dec-08,HRDT,HIV test,40,862,65512.0,76.0,1.9,963,25080.52,
3421,Nigeria,Air,10-Oct-08,10-Oct-08,ARV,Adult,30,5900,297360.0,50.4,1.68,493,1727.2,600/200/300mg
3441,Zambia,Air,18-Mar-09,18-Mar-09,HRDT,HIV test,100,5500,395945.0,71.99,0.72,1624,12646.15,
3456,Vietnam,Air,23-Feb-09,23-Feb-09,ARV,Adult,60,6156,14774.4,2.4,0.04,1044,3854.23,150mg
3457,Namibia,Air,22-Jan-09,22-Jan-09,HRDT,HIV test,100,150,10800.0,72.0,0.72,46,2946.64,
3470,Uganda,Air,9-Dec-08,9-Dec-08,ARV,Adult,30,50,917.0,18.34,0.61,2,378,250mg
3479,Ethiopia,Air,26-Jan-09,20-Jan-09,HRDT,HIV test,1,3510,80730.0,23.0,23.0,2535,20083.74,
3490,South Africa,Truck,17-May-09,9-Oct-08,ARV,Adult,60,1200,5772.0,4.81,0.08,Weight Captured Separately,Freight Included in Commodity Cost,30mg
3499,Tanzania,Air,19-Jan-09,19-Jan-09,HRDT,HIV test,20,839,26848.0,32.0,1.6,284,3261.37,
3507,Nigeria,Air,5-Feb-09,5-Feb-09,HRDT,HIV test,100,5259,420720.0,80.0,0.8,1584,22775.45,
3508,Namibia,Air,27-Jan-09,27-Jan-09,HRDT,HIV test,100,7,490.0,70.0,0.7,See ASN-3110 (ID#:2173),See ASN-3110 (ID#:2173),
3551,Guyana,Air,17-Mar-09,13-Mar-09,HRDT,HIV test,20,1062,33984.0,32.0,1.6,355,4457.29,
3552,Guyana,Air,17-Mar-09,17-Mar-09,HRDT,HIV test,100,213,15336.0,72.0,0.72,64,1083.36,
3615,Vietnam,Air,11-Apr-09,11-Apr-09,ARV,Adult,60,336,2520.0,7.5,0.12,18,2525.73,300mg
3616,Vietnam,Air,7-Apr-09,7-Apr-09,ARV,Adult,60,300,3345.0,11.15,0.19,See ASN-3561 (ID#:2297),See ASN-3561 (ID#:2297),150/300/200mg
3674,Rwanda,Air,1-Apr-09,1-Apr-09,HRDT,HIV test,100,386,27020.0,70.0,0.7,88,3936.25,
3718,Haiti,Air,31-Mar-09,31-Mar-09,ARV,Pediatric,60,80,560.0,7.0,0.12,See ASN-3675 (ID#:1046),See ASN-3675 (ID#:1046),25mg
3719,Haiti,Air,15-Apr-09,15-Apr-09,ARV,Adult,120,1470,60417.0,41.1,0.34,362,2490.67,200/50mg
3735,South Africa,Air,17-Mar-09,28-Nov-08,ARV,Adult,60,1000,3970.0,3.97,0.07,Weight Captured Separately,Freight Included in Commodity Cost,15mg
3736,South Africa,Air,17-Mar-09,28-Nov-08,ARV,Adult,60,3675,9371.25,2.55,0.04,Weight Captured Separately,Freight Included in Commodity Cost,30mg
3737,South Africa,Air,24-Mar-09,1-Dec-08,ARV,Pediatric,90,824,15515.92,18.83,0.21,Weight Captured Separately,Freight Included in Commodity Cost,200mg
3738,South Africa,Air,14-Apr-09,4-Dec-08,ARV,Adult,60,10560,163046.4,15.44,0.26,Weight Captured Separately,Freight Included in Commodity Cost,200mg
3739,South Africa,Air,19-May-09,2-Jan-09,ARV,Adult,60,10000,56800.0,5.68,0.09,Weight Captured Separately,Freight Included in Commodity Cost,150mg
3743,South Africa,Air,7-Apr-09,3-Dec-08,ARV,Adult,60,1560,23649.6,15.16,0.25,Weight Captured Separately,Freight Included in Commodity Cost,200mg
3745,South Africa,Air,21-Apr-09,5-Dec-08,ARV,Pediatric,30,360,849.6,2.36,0.08,Weight Captured Separately,4230.75,50mg
3746,South Africa,Air,26-May-09,22-Jan-09,ARV,Pediatric,200,3000,5970.0,1.99,0.01,Weight Captured Separately,Freight Included in Commodity Cost,1mg/ml
3747,South Africa,Air,17-Jun-09,3-Apr-09,ARV,Adult,60,1977,23091.36,11.68,0.19,Weight Captured Separately,Freight Included in Commodity Cost,300mg
3748,South Africa,Air,17-Jun-09,17-Apr-09,ARV,Adult,30,282,4314.6,15.3,0.51,Weight Captured Separately,Freight Included in Commodity Cost,600mg
