Shipment Date,HS Code,Estimated HS Code,Product,Shipper Standarised Name,Shipper,Outbound Country,Inbound Country,Net Weight (kg),Shipment Value (USD),Port of Unlading
"Jan 15, 2023",84835003,NA,NA,Texas Gulf Sales,"Texas Gulf Sales Co., Ltd",United States,Mexico,NA,9463.7,NA
"Jan 15, 2023",330000,NA, Grader Blades,Black Cat Equipment Suzhou Limited,Black Cat Equipment Suzhou Ltd,China,Brazil,NA,80,"Santos, Brazil"
"Jan 14, 2023",330000,NA, Agricultural Spare Parts,John Deere Brasil Ltda,John Deere Brasil Ltda,Brazil,United States,NA,532000,"New York, United States"
"Jan 14, 2023",84099914,NA, Gear Boxes For Trucks,NA,Dsv,Brazil,United States,NA,0,"New York, United States"
"Jan 14, 2023",84099949,NA, Connecting Rod Assembly For Diesel Engine,NA,Dsv,Brazil,United States,NA,0,"New York, United States"
"Jan 14, 2023",73269099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,United States,NA,32,NA
"Jan 14, 2023",87089990,NA, Drawbar,NA,Tuzzi Sistemas Automotivos Ltda,Brazil,United States,NA,0,"New York, United States"
"Jan 14, 2023",87089990,NA, Drawbar,NA,Tuzzi Sistemas Automotivos Ltda,Brazil,United States,NA,0,"New York, United States"
"Jan 14, 2023",330000,NA, New Ergopower Transmission,Zf,Zf,Germany,Brazil,NA,41800,"Santos, Brazil"
"Jan 14, 2023",84212300,NA, Filt Blind Oleo Lubrif M806418,Mann Hummel Brasil Limited,Mann Hummel Brasil Ltda,Brazil,United States,NA,36400,"New York, United States"
"Jan 14, 2023",84099979,NA, Diesel Loose Piston Rings,NA,Mahle Metal Leve Sa,Brazil,United States,NA,35600,"New York, United States"
"Jan 14, 2023",330000,NA, New Painted Tractor Hoods,Happich Herrstein Gmb H,Happich Herrstein Gmbh,Germany,Brazil,NA,0,"Santos, Brazil"
"Jan 14, 2023",84212300,NA,20 Packages Lubricating Oil Filter,Mann Hummel Brasil Limited,Mann Hummel Brasil Ltda,Brazil,United States,NA,136964992,"New York, United States"
"Jan 14, 2023",84812090,NA, Valve Assembly Deluxe Scv Narrow,NA,Danfoss Power Solutions Ind & Com Electrohidraulica Ltd,Brazil,United States,NA,0,"New York, United States"
"Jan 14, 2023",84212300,NA, Filtro Blind Do Oleo Lubrifica Am107423,Mann Hummel Brasil Limited,Mann Hummel Brasil Ltda,Brazil,United States,NA,0,"New York, United States"
"Jan 14, 2023",330000,NA, Agricultural Spare Parts,John Deere Brasil Ltda,John Deere Brasil Ltda,Brazil,United States,NA,406000,"New York, United States"
"Jan 14, 2023",330000,NA, Agricultural Spare Parts,John Deere Brasil Ltda,John Deere Brasil Ltda,Brazil,United States,NA,36000,"New York, United States"
"Jan 14, 2023",330000,NA, Agricultural Spare Parts,John Deere Brasil Ltda,John Deere Brasil Ltda,Brazil,United States,NA,0,"New York, United States"
"Jan 14, 2023",48237003,NA,NA,Denso International America Incorporated,"Denso International America,Inc",United States,Mexico,NA,444.67,NA
"Jan 14, 2023",330000,NA, Agricultural Spare Parts,John Deere Brasil Ltda,John Deere Brasil Ltda,Brazil,United States,NA,0,"New York, United States"
"Jan 14, 2023",330000,NA, Agricultural Spare Parts,John Deere Brasil Ltda,John Deere Brasil Ltda,Brazil,United States,NA,128000,"New York, United States"
"Jan 14, 2023",84099914,NA, Gear Boxes For Trucks,NA,Dsv,Brazil,United States,NA,54900,"New York, United States"
"Jan 14, 2023",330000,NA, New Side Frame New Wing Frame,NA,Steinmuller,Germany,Brazil,NA,0,"Santos, Brazil"
"Jan 14, 2023",84099979,NA, Diesel Loose Piston Rings,NA,Mahle Metal Leve Sa,Brazil,United States,NA,0,"New York, United States"
"Jan 14, 2023",330000,NA, Agricultural Spare Parts,John Deere Brasil Ltda,John Deere Brasil Ltda,Brazil,United States,NA,0,"New York, United States"
"Jan 14, 2023",84212300,NA, Filtro Blind Do Oleo Lubrif Am107423 Filtro Blindado Do Oleo M806419,Mann Hummel Brasil Limited,Mann Hummel Brasil Ltda,Brazil,United States,NA,55100,"New York, United States"
"Jan 14, 2023",330000,NA, Agricultural Spare Parts,John Deere Brasil Ltda,John Deere Brasil Ltda,Brazil,United States,NA,160000,"New York, United States"
"Jan 14, 2023",84212300,NA, Filtro Blind Do Oleo,Mann Hummel Brasil Limited,Mann Hummel Brasil Ltda,Brazil,United States,NA,0,"New York, United States"
"Jan 14, 2023",84212300,NA, Filtro Blind Do Oleo Lubrif,Mann Hummel Brasil Limited,Mann Hummel Brasil Ltda,Brazil,United States,NA,0,"New York, United States"
"Jan 14, 2023",84212300,NA, Filtro Blind Do Oleo Lubrifica Am107423,Mann Hummel Brasil Limited,Mann Hummel Brasil Ltda,Brazil,United States,NA,24900,"New York, United States"
"Jan 14, 2023",84099914,NA, Gear Boxes For Trucks,NA,Dsv,Brazil,United States,NA,0,"New York, United States"
"Jan 14, 2023",84314929,NA, Oil Cooler Viper,Modine Do Brasil,Modine Do Brasil Sistemas Termicos Ltda,Brazil,United States,NA,140000,"New York, United States"
"Jan 14, 2023",84099914,NA, Gear Boxes For Trucks,NA,Dsv,Brazil,United States,NA,0,"New York, United States"
"Jan 13, 2023",NA,870899,Tractor Spare Parts,Raptech Engineering Pvt Ltd,Raptech Engineering Pvt Ltd,India,United States,122,649.98,"New York/Newark Area, Newark, New Jersey"
"Jan 13, 2023",843311,NA,Modem Wooden Package,Motores John Deere Sa De Cv,Motores John Deere Sa De Cv,Mexico,Brazil,114,NA,"Houston, Texas"
"Jan 13, 2023",843311,NA,Modem Wooden Package,Motores John Deere Sa De Cv,Motores John Deere Sa De Cv,Mexico,Brazil,46,NA,"Houston, Texas"
"Jan 13, 2023",843311,NA,Planet Pinion Carrier Wooden Package,Fundilag Hierro Sa De Cv,Fundilag Hierro S A De C V,Mexico,Brazil,3915,NA,"Houston, Texas"
"Jan 13, 2023",843311,NA,Axle Shaft Fin Wooden Package,Sistemas Automotrices De Mexico Sa De Cv,Sistemas Automotrices De Mexico Sa,Mexico,Brazil,15524,NA,"Houston, Texas"
"Jan 13, 2023",843311,NA,Assy Panel Inner Roof Wooden Package,Plasticos Automotrices De Sahagun Sa De Cv,Plasticos Automotrices De Sahagun,Mexico,Brazil,4806,NA,"Houston, Texas"
"Jan 13, 2023",843311,NA,Axle Shaft Fin Wooden Package,Sistemas Automotrices De Mexico Sa De Cv,Sistemas Automotrices De Mexico Sa,Mexico,Brazil,7615,NA,"Houston, Texas"
"Jan 13, 2023",870810,NA,Tray Wheel Assy,Wheels India Ltd,Wheels India Limited,India,United States,19166.85,89687.2,"New York/Newark Area, Newark, New Jersey"
"Jan 13, 2023",NA,870899,Automotive Spare Parts,Suprajit Engineering Ltd,Suprajit Engineering Limited,India,United States,51,271.71,"New York/Newark Area, Newark, New Jersey"
"Jan 13, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,125,NA
"Jan 13, 2023",73269099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,United States,NA,6370,NA
"Jan 13, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,8,NA
"Jan 13, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,552,NA
"Jan 13, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,433.71,NA
"Jan 13, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,19.66,NA
"Jan 13, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,433.71,NA
"Jan 13, 2023",39199099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,United States,NA,2.2,NA
"Jan 13, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,19.66,NA
"Jan 13, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.4,NA
"Jan 13, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,1445.58,NA
"Jan 13, 2023",84335990,NA, Hydraflex Cutting Platform,NA,John Deere Brasil Ltda,Brazil,France,NA,22900,"Le Havre, France"
"Jan 13, 2023",84335990,NA, Hydraflex Cutting,NA,John Deere Brasil Ltda,Brazil,France,NA,0,"Le Havre, France"
"Jan 13, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,92.4,NA
"Jan 13, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,9.83,NA
"Jan 13, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,433.71,NA
"Jan 13, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,29.49,NA
"Jan 13, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,9.83,NA
"Jan 13, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,29.49,NA
"Jan 13, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,18.8,NA
"Jan 13, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,5.2,NA
"Jan 13, 2023",39199099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,United States,NA,1.6,NA
"Jan 13, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,106.81,NA
"Jan 13, 2023",73269099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,United States,NA,32,NA
"Jan 13, 2023",73269099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,United States,NA,7380,NA
"Jan 13, 2023",73269099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,United States,NA,4160,NA
"Jan 13, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,12,NA
"Jan 13, 2023",39199099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,United States,NA,1.28,NA
"Jan 13, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,9.83,NA
"Jan 13, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,13958.88,NA
"Jan 13, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,18.8,NA
"Jan 13, 2023",40110000,NA, New Tires,Transityre Bv,Transityre,Netherlands,Brazil,NA,0,"Santos, Brazil"
"Jan 13, 2023",62041302,NA,NA,NA,NA,NA,Mexico,NA,59.15,NA
"Jan 13, 2023",62114302,NA,NA,NA,NA,NA,Mexico,NA,115.98,NA
"Jan 13, 2023",61046399,NA,NA,NA,NA,NA,Mexico,NA,106.94,NA
"Jan 13, 2023",61023099,NA,NA,NA,NA,NA,Mexico,NA,54.99,NA
"Jan 13, 2023",61046399,NA,NA,NA,NA,NA,Mexico,NA,59.15,NA
"Jan 13, 2023",61046203,NA,NA,NA,NA,NA,Mexico,NA,41.48,NA
"Jan 13, 2023",61143002,NA,NA,NA,NA,NA,Mexico,NA,114.14,NA
"Jan 13, 2023",61046399,NA,NA,NA,NA,NA,Mexico,NA,49.89,NA
"Jan 13, 2023",61143002,NA,NA,NA,NA,NA,Mexico,NA,51.89,NA
"Jan 13, 2023",61143002,NA,NA,NA,NA,NA,Mexico,NA,36.38,NA
"Jan 13, 2023",85444299,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,1171.08,NA
"Jan 13, 2023",85389099,NA,NA,Btd Manufacturing Inc,Btd Manufacturing Inc,NA,Mexico,NA,1047.63,NA
"Jan 13, 2023",85389099,NA,NA,Btd Manufacturing Inc,Btd Manufacturing Inc,NA,Mexico,NA,6431.81,NA
"Jan 13, 2023",84099904,NA,NA,World Class Industries Incorporated,"World Class Industries, Inc",United States,Mexico,NA,37528.65,NA
"Jan 13, 2023",90318099,NA,NA,Vgage,Vgage Llc,United States,Mexico,NA,9.2,NA
"Jan 13, 2023",32141001,NA,NA,Ellsworth Adhesives Specialty Chemical Distribution Inc,"Ellsworth Adhesives Specialty Chemical Distribution,Inc",United States,Mexico,NA,399.89,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,5418.98,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,2288.28,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,1505.26,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,2709.52,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,6413.41,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,16018.03,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,1053.68,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,8180.7,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,5745.95,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,4666.35,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,2872.98,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,6744.9,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,3259.31,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,1155.26,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,1540.33,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,7037.07,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,8551.26,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,4576.6,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,1655.78,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,4845.16,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,903.15,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,5745.9,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,4090.33,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,4275.6,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,2015.67,NA
"Jan 13, 2023",82090001,NA,NA,Production Services Management Incorporated,Production Services Management Inc.,United States,Mexico,NA,1074.82,NA
"Jan 13, 2023",39269099,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,324.71,NA
"Jan 13, 2023",85389005,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,5792.9,NA
"Jan 13, 2023",84799018,NA,NA,NA,NA,NA,Mexico,NA,695.22,NA
"Jan 13, 2023",94032005,NA,NA,NA,NA,NA,Mexico,NA,9102.84,NA
"Jan 13, 2023",84099999,NA,NA,Gmt Corporation,Gmt Corporation,United States,Mexico,NA,27185.56,NA
"Jan 13, 2023",84314999,NA,NA,Gmp Metal Products,Gmp  Metal Products,NA,Mexico,NA,17323.08,NA
"Jan 13, 2023",84818003,NA,NA,NA,NA,NA,Mexico,NA,1099.17,NA
"Jan 13, 2023",84148099,NA,NA,NA,"Garrett Transportation I, Inc",United States,Mexico,NA,11597.8,NA
"Jan 13, 2023",84133099,NA,NA,Denso International America Incorporated,"Denso International America,Inc",United States,Mexico,NA,27344.48,NA
"Jan 13, 2023",84335990,NA, Hydraflex Cutting Platform,NA,John Deere Brasil Ltda,Brazil,France,NA,0,"Le Havre, France"
"Jan 13, 2023",85371099,NA,NA,John Deere Tianjin Company,John Deere (Tianjin) Co.Ltd,NA,Mexico,NA,15605.99,NA
"Jan 13, 2023",73181999,NA,NA,NA,NA,NA,Mexico,NA,1279.29,NA
"Jan 13, 2023",84831008,NA,NA,NA,NA,NA,Mexico,NA,1871.08,NA
"Jan 13, 2023",84831008,NA,NA,NA,NA,NA,Mexico,NA,2494.8,NA
"Jan 13, 2023",85119006,NA,NA,NA,NA,NA,Mexico,NA,2775.45,NA
"Jan 13, 2023",85119006,NA,NA,NA,NA,NA,Mexico,NA,1189.48,NA
"Jan 13, 2023",85119006,NA,NA,NA,NA,NA,Mexico,NA,2378.92,NA
"Jan 13, 2023",82090001,NA,NA,Production Services Management Incorporated,Production Services Management Inc.,United States,Mexico,NA,845.85,NA
"Jan 13, 2023",85285901,NA,NA,NA,NA,NA,Mexico,NA,1099.58,NA
"Jan 13, 2023",90319099,NA,NA,Texas Safety Industrial Co,Texas Safety & Industrial Co. Llc,United States,Mexico,NA,276.08,NA
"Jan 13, 2023",39231003,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,340.12,NA
"Jan 13, 2023",40169304,NA,NA,Changchun Elringklinger Limited,Changchun Elringklinger Ltd.,China,Mexico,NA,1904.99,NA
"Jan 13, 2023",40169304,NA,NA,Changchun Elringklinger Limited,Changchun Elringklinger Ltd.,China,Mexico,NA,635.02,NA
"Jan 13, 2023",40169304,NA,NA,Changchun Elringklinger Limited,Changchun Elringklinger Ltd.,China,Mexico,NA,3601.16,NA
"Jan 13, 2023",40169304,NA,NA,Changchun Elringklinger Limited,Changchun Elringklinger Ltd.,China,Mexico,NA,1600.53,NA
"Jan 13, 2023",40169304,NA,NA,Changchun Elringklinger Limited,Changchun Elringklinger Ltd.,China,Mexico,NA,2540.01,NA
"Jan 13, 2023",65050004,NA,NA,NA,NA,NA,Mexico,NA,648.95,NA
"Jan 13, 2023",84669399,NA,NA,Positech,Positech Corporation,United States,Mexico,NA,1089.85,NA
"Jan 13, 2023",85044099,NA,NA,NA,NA,NA,Mexico,NA,359.39,NA
"Jan 13, 2023",85119006,NA,NA,NA,NA,NA,Mexico,NA,175.11,NA
"Jan 13, 2023",84831008,NA,NA,NA,NA,NA,Mexico,NA,3114.7,NA
"Jan 13, 2023",84836001,NA,NA,NA,NA,NA,Mexico,NA,487.9,NA
"Jan 13, 2023",70199099,NA,NA,NA,NA,NA,Mexico,NA,50.11,NA
"Jan 13, 2023",74130002,NA,NA,NA,NA,NA,Mexico,NA,1630.47,NA
"Jan 13, 2023",85389001,NA,NA,Mouser Electronics Inc,"Mouser Electronics,Inc",United States,Mexico,NA,97.21,NA
"Jan 13, 2023",82090001,NA,NA,Production Services Management Incorporated,Production Services Management Inc.,United States,Mexico,NA,435.96,NA
"Jan 13, 2023",84136099,NA,NA,Texas Gulf Sales,"Texas Gulf Sales Co.,Ltd",United States,Mexico,NA,11805.84,NA
"Jan 13, 2023",84831008,NA,NA,Darcast Crankshafts Limited,Darcast Crankshafts,NA,Mexico,NA,4241.16,NA
"Jan 13, 2023",85389001,NA,NA,Mouser Electronics Inc,"Mouser Electronics,Inc",United States,Mexico,NA,66.82,NA
"Jan 13, 2023",84669399,NA,NA,Positech,Positech Corporation,United States,Mexico,NA,1090.27,NA
"Jan 13, 2023",34031999,NA,NA,Bp Lubricants Usa Inc,"Bp Lubricants Usa, Inc",United States,Mexico,NA,202.84,NA
"Jan 13, 2023",39231003,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,80.02,NA
"Jan 13, 2023",84314999,NA,NA,Gmp Metal Products,Gmp  Metal Products,NA,Mexico,NA,41297.84,NA
"Jan 13, 2023",85369099,NA,NA,Lgs Technologies,Lgs Technologies,NA,Mexico,NA,17452.32,NA
"Jan 13, 2023",40110000,NA, New Tires,Transityre Bv,Transityre,Netherlands,Brazil,NA,79400,"Santos, Brazil"
"Jan 13, 2023",40110000,NA, New Tires,Transityre Bv,Transityre,Netherlands,Brazil,NA,92800,"Santos, Brazil"
"Jan 13, 2023",40110000,NA, New Tires,Transityre Bv,Transityre,Netherlands,Brazil,NA,0,"Santos, Brazil"
"Jan 12, 2023",NA,NA,New Deere Standard Cab$$New Deere Standard Cab$$New Deere Standard Cab$$New Deere Standard Cab$$New Deere Standard Cab$$New Deere Standard Cab$$New Deere Standard Oos$$New Deere Standard Cab$$New Deere Standard$$New Deere Standard$$New Deere Premium Cab$$New Deere Premium Cab$$New Deere Standard Cab$$New Deere Premium Cab$$New Deere$$New Deere Premium Cab$$New Deere Standard Cab$$New Deere Standard Cab$$New Deere Standard Cab$$New Deere Standard Cab$$New Deere Standard Cab,John Deere Walldorf Gmbh & Co Kg,John Deere Walldorf Gmbh & Co  Kg,Germany,New Zealand,143485,NA,"Baltimore, Maryland"
"Jan 12, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,61.8,NA
"Jan 12, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,10.3,NA
"Jan 12, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,30.9,NA
"Jan 12, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,9.83,NA
"Jan 12, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,5.73,NA
"Jan 12, 2023",84339004,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,18.8,NA
"Jan 12, 2023",39231090,NA, 380 Pc Rcg34 Rcg34 144 Pc Rck34 Embalaje Retornable Rck34 122X114X86Cm,NA,John Deere Brasil Ltda,Brazil,Spain,NA,98100,"Algeciras, Spain"
"Jan 12, 2023",87089900,NA, Drawbar,NA,Tuzzi Sistemas Automotivos Ltda,Brazil,Georgia,NA,240000,"Tangier, Morocco"
"Jan 12, 2023",85299099,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,90278.7,NA
"Jan 12, 2023",85389005,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,57751.91,NA
"Jan 12, 2023",85371099,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,931.08,NA
"Jan 12, 2023",85389099,NA,NA,Btd Manufacturing Inc,Btd Manufacturing Inc,NA,Mexico,NA,398.22,NA
"Jan 12, 2023",84099999,NA,NA,Zhejiang Yinlun Machinery Company Limited,"Zhejiang Yinlun Machinery Co., Ltd",China,Mexico,NA,1999.16,NA
"Jan 12, 2023",87089103,NA,NA,Zhejiang Yinlun Machinery Company Limited,"Zhejiang Yinlun Machinery Co., Ltd",China,Mexico,NA,4543.54,NA
"Jan 12, 2023",84818099,NA,NA,Denso International America Incorporated,"Denso International America,Inc",United States,Mexico,NA,3118.32,NA
"Jan 12, 2023",34029099,NA,NA,Hisco Inc,Hisco,United States,Mexico,NA,1753.9,NA
"Jan 12, 2023",84339010,NA, Automotive Industry 1932 Pc Tcu40125 Shaft Deck Lift Midz Rev H 311122,Schulz Sa,Schulz Sa,Brazil,United States,NA,0,"Charleston, United States"
"Jan 12, 2023",84148099,NA,NA,Mota,Mota S. A.,France,Mexico,NA,126375.2,NA
"Jan 12, 2023",84195099,NA,NA,Mota,Mota S. A.,France,Mexico,NA,317132.66,NA
"Jan 12, 2023",85340004,NA,NA,Fargo Assembly Company,Fargo Assembly Company,United States,Mexico,NA,310.99,NA
"Jan 12, 2023",39269099,NA,NA,NA,Deere & Company  Worldwide Logistics Operations,United States,Mexico,NA,982.42,NA
"Jan 12, 2023",84818099,NA,NA,Denso International America Incorporated,"Denso International America,Inc",United States,Mexico,NA,10401.62,NA
"Jan 12, 2023",84818099,NA,NA,Denso International America Incorporated,"Denso International America,Inc",United States,Mexico,NA,115.86,NA
"Jan 12, 2023",84818099,NA,NA,Denso International America Incorporated,"Denso International America,Inc",United States,Mexico,NA,166.41,NA
